"","YEARS.OLD","INDUSTRY","INDIA.HQ","TOTAL_EMPLOYEES","BRANCHES","RATING","REVIEWS","PACKAGE"
"ShipBob",20,"Other","New Delhi",5.85936070647464,0.693147180559945,4,4.72738781871234,-5.61302811138774
"Ministry Of Education",42,"Other","New Delhi",4.83230575857184,2.77258872223978,3.4,4.72738781871234,-5.68104298768671
"Pride Technologies",37,"Other","Chennai",4.83230575857184,1.79175946922805,3.2,4.72738781871234,-4.60517018598809
"The Digital Group Infotech",27,"IT Services & Consulting","Pune",4.83230575857184,0.693147180559945,3.5,4.72738781871234,-4.8383640731558
"Oman Pharmaceutical Products",53,"Pharma","Other",4.83230575857184,2.30258509299405,2.8,4.72738781871234,-5.68104298768671
"Conviction HR",34,"Other","Mumbai",5.85936070647464,2.39789527279837,3.5,4.7361984483945,-5.55968213068244
"Maxvalue Credits & Investments",17,"Other","Other",5.85936070647464,3.25809653802148,4.1,4.72738781871234,-5.1690450308439
"Keltron",37,"Other","Other",4.83230575857184,2.70805020110221,4.1,4.72738781871234,-5.7138328105097
"S R Enterprises",13,"Other","New Delhi",4.83230575857184,3.71357206670431,4.1,4.72738781871234,-5.09293053682309
"Nestor Pharmaceuticals",78,"Pharma","Other",8.00636756765025,2.484906649788,3.2,4.72738781871234,-5.50903839786369
"FinAdvantage",117,"Other","Bangalore / Bengaluru",4.83230575857184,0.693147180559945,4.1,4.72738781871234,-5.74460446917646
"CreditVidya",20,"Other","Other",8.00636756765025,2.56494935746154,3.7,4.72738781871234,-5.10439667391073
"spocto Solutions",42,"Software Product","Mumbai",4.83230575857184,2.56494935746154,3.5,4.72738781871234,-5.2943253452785
"INADEV",14,"IT Services & Consulting","Other",5.85936070647464,1.94591014905531,3.4,4.72738781871234,-5.40590257722797
"Celebi Airport Services India",20,NA,"Other",5.85936070647464,NA,4.1,4.72738781871234,-5.84996498483428
"Qualified Recruiter",NA,"Other","Pune",NA,NA,4.2,4.72738781871234,-5.93697636182391
"Jaya Shree Textiles",17,"Other","Other",4.83230575857184,1.94591014905531,3.9,4.72738781871234,-5.99146454710798
"Saudi Arabian Airlines",NA,"Other","Mumbai",6.62073965107352,2.83321334405622,4,4.72738781871234,-5.88890795878289
"SRM Techsol",19,"IT Services & Consulting","Other",8.00636756765025,0,4.5,4.72738781871234,-5.88530435127959
"Aagna Global Solutions",21,"Other","Chennai",4.83230575857184,1.6094379124341,3.4,4.72738781871234,-5.89615436730366
"Fia Technology Services",70,"Other","Other",6.62073965107352,3.25809653802148,3.6,4.71849887129509,-5.48464694473953
"Star Agriwarehousing and Collateral Management",24,"Other","Mumbai",6.62073965107352,3.52636052461616,3.5,4.71849887129509,-5.55968213068244
"Sangam Dairy",14,NA,"Other",NA,NA,4.1,4.71849887129509,-5.56750485636365
"Alchemist Hospital",15,"Healthcare","Other",6.62073965107352,2.30258509299405,4.2,4.71849887129509,-5.58599943899982
"MS Education Academy",17,"Education & Training","Other",5.85936070647464,2.83321334405622,3.5,4.71849887129509,-5.49676830527187
"NCL Veka",14,"Other","Other",4.83230575857184,3.13549421592915,4,4.71849887129509,-5.41036687035666
"BHARAT TECHNO PLAST",19,"Auto Components","Other",5.85936070647464,1.79175946922805,3.7,4.71849887129509,-5.52146091786225
"Electrical Manufacturing Company",29,"Other","New Delhi",6.62073965107352,3.61091791264422,4.3,4.71849887129509,-5.44681737486648
"Orient Fashions",NA,"Other","New Delhi",NA,1.09861228866811,3.7,4.71849887129509,-5.52898918428304
"TeamLease Staffing Solutions",NA,"Internet","Bangalore / Bengaluru",NA,3.43398720448515,3.5,4.71849887129509,-4.67666618769316
"SIPL",NA,"IT Services & Consulting","New Delhi",NA,3.63758615972639,3.9,4.71849887129509,-5.060876510533
"Sparkline Equipments",NA,"Industrial Machinery","Pune",NA,2.56494935746154,4.1,4.71849887129509,-5.18498868124103
"MAHLE Holding (India)",NA,"Auto Components","Pune",NA,1.09861228866811,3.8,4.71849887129509,-5.14817470811832
"R-pac",11,"Other","Mumbai",5.85936070647464,1.94591014905531,3.3,4.71849887129509,-5.15335159629785
"Medicamen Biotech",22,"Pharma","New Delhi",4.83230575857184,1.79175946922805,3.4,4.71849887129509,-5.24572491642887
"Archies",69,"Other","New Delhi",8.00636756765025,3.2188758248682,3.1,4.71849887129509,-5.25143378064919
"Gar Corporation",15,"Real Estate","Other",8.00636756765025,0.693147180559945,3.5,4.71849887129509,-5.21213967030698
"House of Hiranandani",43,"Real Estate","Mumbai",5.85936070647464,2.39789527279837,4.5,4.71849887129509,-5.25525787708759
"Gadre Marine Export",20,"Other","Other",5.85936070647464,2.30258509299405,3.9,4.71849887129509,-5.30232538794558
"Dr. D.Y.Patil Hospital & Research Centre",NA,"Healthcare","Pune",6.62073965107352,1.94591014905531,3.7,4.71849887129509,-5.34750761073881
"Kanakia Spaces",26,"Real Estate","Mumbai",4.83230575857184,1.09861228866811,3.8,4.71849887129509,-5.34750761073881
"Wizertech Informatics",27,"IT Services & Consulting","Other",5.85936070647464,2.70805020110221,4.3,4.71849887129509,-5.34961066093559
"Myoung Shin India Automotive",21,"Auto Components","Chennai",5.85936070647464,1.6094379124341,3.9,4.71849887129509,-5.36873983084458
"Vijay Raja Homes",36,"Real Estate","Chennai",4.83230575857184,NA,4.2,4.71849887129509,-5.37304091274397
"Contus",9,"IT Services & Consulting","Chennai",5.85936070647464,1.09861228866811,4,4.71849887129509,-4.75948754637245
"Government of Kerala",14,"Other","Other",6.62073965107352,3.09104245335832,4,4.71849887129509,-5.23065871807422
"Le Marche",24,"Other","New Delhi",4.83230575857184,1.38629436111989,3.1,4.71849887129509,-5.6048425268013
"Global Talent Track",26,"Education & Training","Pune",NA,2.19722457733622,3.3,4.71849887129509,-5.32261005911708
"Accurate Background",28,"Other","Mumbai",5.85936070647464,1.79175946922805,3.8,4.71849887129509,-5.0011801353255
"TTEC Digital",44,NA,"Other",4.83230575857184,NA,3.5,4.71849887129509,-5.1690450308439
"Hard Rock Cafe",25,"Other","Bangalore / Bengaluru",6.62073965107352,2.83321334405622,4.3,4.71849887129509,-5.61852263070538
"Classic Stripes",28,"Auto Components","Mumbai",4.83230575857184,2.30258509299405,3.6,4.71849887129509,-5.20665017802221
"Centuary Fibre Plates",51,"Other","Other",5.85936070647464,3.13549421592915,4.3,4.71849887129509,-5.33705819486447
"Claas",25,"Industrial Machinery","Other",6.62073965107352,2.07944154167984,4.1,4.71849887129509,-5.28441446137905
"Impulse",33,"IT Services & Consulting","Other",5.85936070647464,2.56494935746154,3.7,4.71849887129509,-5.24004845842406
"Scott Edil Pharmacia",13,"Pharma","Other",4.83230575857184,2.19722457733622,3.6,4.71849887129509,-5.18142361507654
"First Data",12,NA,"Other",4.83230575857184,NA,4.1,4.71849887129509,-5.10275058300406
"Viswaat Chemicals",7,"Other","Mumbai",6.62073965107352,2.39789527279837,4.1,4.71849887129509,-5.05930046607754
"Bangalore Baptist Hospital",9,"Healthcare","Bangalore / Bengaluru",5.85936070647464,0,4.4,4.71849887129509,-5.69284253461787
"Nath Bio - Genes",14,"Other","Other",8.00636756765025,3.09104245335832,4.3,4.71849887129509,-5.69581430500702
"Covenant Consultants",25,"Other","Chennai",4.83230575857184,1.6094379124341,4,4.72738781871234,-5.07998537223105
"Cethar",30,"Industrial Machinery","Other",4.83230575857184,2.77258872223978,3.4,4.71849887129509,-5.70178447199353
"TechStar Group",59,"IT Services & Consulting","Other",5.85936070647464,2.19722457733622,3.4,4.71849887129509,-4.71721968979671
"Dynata",35,"Other","Other",4.83230575857184,2.30258509299405,4,4.71849887129509,-4.84979276897942
"Marc Enterprises",20,"Other","New Delhi",5.85936070647464,2.19722457733622,3.7,4.71849887129509,-5.41036687035666
"Patanjali Parivahan",23,"Other","Other",5.85936070647464,3.3322045101752,3.8,4.71849887129509,-5.42161558289253
"Hatch Associates India",62,"Other","Other",5.85936070647464,1.09861228866811,3.9,4.71849887129509,-5.20665017802221
"Gram Tarang Employability Training Services",37,"Other","Other",5.85936070647464,3.25809653802148,3.6,4.71849887129509,-5.70478297498978
"Waah Jobs",33,"Internet","Mumbai",4.83230575857184,2.83321334405622,4.2,4.71849887129509,-5.43070655459378
"The Good Glamm Group",21,"IT Services & Consulting","New Delhi",8.00636756765025,2.30258509299405,3.3,4.71849887129509,-5.11599580975408
"Doosan Bobcat India",71,"Industrial Machinery","Chennai",8.9226582995244,2.63905732961526,3.9,4.71849887129509,-4.90492483967414
"Autocop India",20,"Other","Pune",5.85936070647464,3.29583686600433,3.6,4.71849887129509,-5.62128125314446
"Coldex Logistics",46,"Other","New Delhi",10.3089526606443,2.83321334405622,3.2,4.71849887129509,-5.20847666254825
"Food Service India",73,"Other","Mumbai",6.62073965107352,3.13549421592915,4,4.71849887129509,-5.00266712444708
"Mahathi Infra Services",38,"Engineering & Construction","Other",4.83230575857184,2.56494935746154,4,4.71849887129509,-5.30836770240154
"Basavatarakam Indo American Cancer Hospital Research Institute",21,"Healthcare","Other",8.00636756765025,1.79175946922805,4.3,4.71849887129509,-5.74148434184021
"Bellfast Management",18,"Other","Bangalore / Bengaluru",6.62073965107352,3.04452243772342,4.2,4.71849887129509,-5.37736057388849
"Fourth Dimension Technologies",50,"IT Services & Consulting","Chennai",5.85936070647464,2.39789527279837,3.8,4.71849887129509,-4.8024023555178
"Forace Polymers",15,"Other","Other",4.83230575857184,1.79175946922805,3.3,4.71849887129509,-5.18142361507654
"ERD Technologies",18,"Other","Other",6.62073965107352,1.94591014905531,3.9,4.71849887129509,-5.3063495382453
"Sandip University",NA,"Education & Training","Other",NA,2.89037175789616,3.4,4.71849887129509,-5.72296529407298
"The Walt Disney Company",15,"Other","Mumbai",4.83230575857184,2.70805020110221,4.2,4.71849887129509,-4.61219480092506
"Detroit Engineered Products",90,"Software Product","Chennai",5.85936070647464,2.07944154167984,3.1,4.72738781871234,-4.78071475850302
"Shabari Telecable Network",35,"Other","Bangalore / Bengaluru",4.83230575857184,1.94591014905531,3.2,4.71849887129509,-5.33913936106829
"MoreTasks",40,"IT Services & Consulting","Other",6.62073965107352,0.693147180559945,3.8,4.71849887129509,-6.04065479129875
"Aditya Vision",26,"Other","Other",5.85936070647464,3.55534806148941,4.1,4.71849887129509,-5.86747856732699
"Tolaram Group",33,"Other","Other",5.85936070647464,2.19722457733622,4.2,4.71849887129509,-6.02398773881354
"Hamad Medical Corporation",10,"Healthcare","Other",4.83230575857184,1.79175946922805,4.2,4.71849887129509,-6.02812853147957
"QASolvers",14,"Other","Other",4.83230575857184,1.6094379124341,3.6,4.71849887129509,-7.60090245954208
"CamelQ Software Solutions",8,"Other","Other",4.83230575857184,NA,4.6,4.71849887129509,-7.60090245954208
"R M Chemicals",17,"Other","Other",NA,2.07944154167984,3.5,4.70953020131233,-5.47029263128785
"Customer Analytics",31,"IT Services & Consulting","Chennai",4.83230575857184,1.94591014905531,3.9,4.70953020131233,-4.68638024141363
"Josh Software",NA,"IT Services & Consulting","Pune",10.3089526606443,0.693147180559945,2.9,4.70953020131233,-4.65857096271521
"Forbes Technosys",9,"IT Services & Consulting","Mumbai",5.85936070647464,3.25809653802148,3.9,4.70953020131233,-5.38169897548709
"NEXA Service",NA,NA,"Other",5.85936070647464,NA,4.2,4.70953020131233,-5.399243285138
"24seven",28,"Other","New Delhi",5.85936070647464,2.83321334405622,4.4,4.70953020131233,-5.50165829056607
"Saurashtra Chemicals",NA,"Other","Other",NA,1.79175946922805,3.9,4.70953020131233,-5.42388058952338
"Footprints Play School",NA,"Education & Training","New Delhi",NA,2.77258872223978,3.2,4.70953020131233,-5.44914025628262
"NirogStreet",14,"Internet","New Delhi",4.83230575857184,2.94443897916644,3,4.70953020131233,-5.4561414517416
"Tupperware",21,"Other","Other",5.85936070647464,2.83321334405622,3.4,4.70953020131233,-5.27264961979946
"Xoxoday",13,"Software Product","Bangalore / Bengaluru",NA,1.94591014905531,3.6,4.70953020131233,-4.94064292227622
"Zeomega Infotech",NA,"IT Services & Consulting","Bangalore / Bengaluru",4.83230575857184,0.693147180559945,3.7,4.70953020131233,-4.79270530983493
"Netxcell",NA,"Other","Other",NA,2.39789527279837,3.4,4.70953020131233,-5.07517381523383
"Kalpa Electrikal",NA,"Other","Bangalore / Bengaluru",NA,2.39789527279837,3.7,4.70953020131233,-5.0961931824579
"SOGEFI ENGINE SYSTEMS INDIA",24,"Auto Components","Other",4.83230575857184,1.38629436111989,3.8,4.70953020131233,-5.17609973382379
"SBM Offshore",14,"Other","Bangalore / Bengaluru",6.62073965107352,2.07944154167984,4.3,4.71849887129509,-5.15508319846213
"Auriga Research",14,"Other","Bangalore / Bengaluru",6.62073965107352,2.39789527279837,2.9,4.70953020131233,-5.20847666254825
"Rathi Transpower",13,"Industrial Machinery","Pune",6.62073965107352,1.6094379124341,3.8,4.70953020131233,-5.30836770240154
"The India Thermit Corporation",28,"Industrial Machinery","Other",5.85936070647464,2.07944154167984,3.6,4.70953020131233,-5.31444674847792
"Tvs Training And Services",92,"Education & Training","Chennai",5.85936070647464,2.56494935746154,3.5,4.70953020131233,-5.34750761073881
"DNV GL",23,"IT Services & Consulting","Mumbai",5.85936070647464,2.63905732961526,4.3,4.70953020131233,-5.34331473247877
"ABS India",23,"IT Services & Consulting","Bangalore / Bengaluru",6.62073965107352,2.89037175789616,3.8,4.70953020131233,-4.42284862919414
"Paranjape Autocast",21,"Auto Components","Pune",8.00636756765025,1.38629436111989,3.4,4.70953020131233,-5.21765946353058
"Biyani Technologies",47,"Software Product","Other",5.85936070647464,1.38629436111989,4.4,4.70953020131233,-6.08797544748883
"Azkka Pharmaceuticals",33,"Pharma","Other",5.85936070647464,2.99573227355399,4.6,4.70953020131233,-6.46306945772069
"Sustainable Agro-commercial Finance",25,"Other","Mumbai",6.62073965107352,3.58351893845611,4.1,4.70953020131233,-5.66072298519575
"Encalm Hospitality",32,NA,"Other",8.00636756765025,NA,4.1,4.70953020131233,-5.43070655459378
"Chanakya IAS Academy",12,"Education & Training","New Delhi",4.83230575857184,3.09104245335832,2.7,4.70953020131233,-5.61577159733349
"Mawai Infotech",7,"IT Services & Consulting","Other",6.62073965107352,1.94591014905531,3.4,4.70953020131233,-5.17787121347217
"Koso India",22,"Other","Other",8.00636756765025,1.38629436111989,4.3,4.70953020131233,-4.8848840887907
"Model Infra Corporation",28,"Engineering & Construction","Pune",4.83230575857184,1.94591014905531,3.2,4.70953020131233,-4.9982127740977
"HH Global",51,"IT Services & Consulting","Mumbai",5.85936070647464,2.30258509299405,4,4.70953020131233,-4.50986000618377
"ProProfs",10,"Software Product","Other",NA,1.09861228866811,3.7,4.70953020131233,-5.27851473925186
"Ramkrishna Care Hospital",13,"Healthcare","Other",5.85936070647464,2.30258509299405,3.7,4.70953020131233,-5.6379947341182
"Abhyudaya Co-operative Bank",32,"Other","Mumbai",4.83230575857184,2.484906649788,3.8,4.70953020131233,-5.30836770240154
"Mahabal Group of Industries",13,"Auto Components","Other",4.83230575857184,1.94591014905531,3.8,4.70953020131233,-5.31852007386556
"Choksi Laboratories",NA,NA,"Other",5.85936070647464,NA,2.9,4.70953020131233,-5.36445716905258
"Sathya Agencies",NA,"Other","Chennai",NA,3.91202300542815,3.9,4.70953020131233,-5.69879493314516
"Cogeme Precision Parts",57,"Industrial Machinery","Pune",4.83230575857184,0,3.9,4.70953020131233,-5.33290881131766
"SANY Group",23,"Industrial Machinery","Pune",5.85936070647464,3.09104245335832,3.8,4.70953020131233,-5.47744403244547
"Max Data Entry Services",NA,"Other","Other",6.62073965107352,2.56494935746154,4,4.70953020131233,-8.80487526386802
"Aqua Tech Systems",20,"Other","Pune",5.85936070647464,2.83321334405622,4.1,4.70953020131233,-5.04833716128027
"Gateway Distriparks",39,"Other","New Delhi",8.00636756765025,2.63905732961526,3.6,4.70953020131233,-5.30031936921871
"BrandMuscle",23,"IT Services & Consulting","Bangalore / Bengaluru",4.83230575857184,1.94591014905531,3.3,4.70953020131233,-4.75599307572268
"Chetana Publications",51,"Other","Mumbai",5.85936070647464,2.94443897916644,2.7,4.70953020131233,-5.66072298519575
"Dana Group",52,"Pharma","Pune",6.62073965107352,2.99573227355399,3.9,4.70953020131233,-5.27851473925186
"DavaIndia",38,NA,"Other",4.83230575857184,NA,3.8,4.70953020131233,-5.69879493314516
"Relevel",37,NA,"Other",4.83230575857184,NA,2.9,4.70953020131233,-5.31444674847792
"Oncospark India Private Limited",36,"Other","Chennai",4.83230575857184,1.38629436111989,3.7,4.70953020131233,-5.19036022504294
"Sigma Corporation India",59,"Auto Components","Other",6.62073965107352,2.19722457733622,3.8,4.70953020131233,-5.01313842431437
"Rotary Engineering",27,"Other","Chennai",5.85936070647464,2.484906649788,4.2,4.70953020131233,-5.79261368836282
"FitterFly",NA,"Healthcare","Mumbai",6.62073965107352,1.94591014905531,3.5,4.70953020131233,-5.79919265946086
"U&D Square Solutions",3,"IT Services & Consulting","Pune",5.85936070647464,0.693147180559945,3.6,4.70953020131233,-5.80914299031403
"Digitas",24,"Other","Mumbai",6.62073965107352,2.30258509299405,3.5,4.70953020131233,-4.76065508882849
"Sids Farm",NA,"Other","Other",NA,1.79175946922805,3.5,4.70953020131233,-5.41260651295016
"Ruban Memorial Hospital",NA,"Healthcare","Other",NA,0.693147180559945,3.7,4.70953020131233,-5.70779049605374
"Brinks Arya India",6,"Financial Services","Mumbai",6.62073965107352,3.40119738166216,4.1,4.70953020131233,-6.14228743684257
"Almonds Ai",7,"Software Product","Other",6.62073965107352,0.693147180559945,4.6,4.70953020131233,-6.7338019718587
"Umano Healthcare",8,"Healthcare","Other",4.83230575857184,2.83321334405622,4.5,4.70953020131233,-6.84948637085816
"Success Pact Consulting",NA,"Other","Other",6.62073965107352,1.38629436111989,3.7,4.70953020131233,-5.88171368314886
"Rotodyne Industries",5,"Industrial Machinery","Other",4.83230575857184,2.19722457733622,3.5,4.70953020131233,-5.83275285595316
"Reebok",15,"Other","New Delhi",4.83230575857184,3.73766961828337,4.5,4.70953020131233,-5.83960219779874
"EMDAD LLC",65,"Other","Mumbai",4.83230575857184,2.56494935746154,4,4.71849887129509,-5.83617166270195
"Sher-I-Kashmir Institute of Medical Sciences",30,"Healthcare","Other",6.62073965107352,1.6094379124341,4.1,4.70953020131233,-6.01575723967703
"Sembcorp Marine",17,"Industrial Machinery","Other",5.85936070647464,2.19722457733622,4.3,4.70953020131233,-6.01986402162968
"Ramani Ice Cream Co.",119,"Other","Other",5.85936070647464,2.89037175789616,3.9,4.70048036579242,-5.5570880955054
"MPOnline",22,"IT Services & Consulting","Other",5.85936070647464,2.70805020110221,3.2,4.70048036579242,-5.49433225047399
"Harsha Toyota",33,"Other","Chennai",6.62073965107352,2.07944154167984,4.2,4.70048036579242,-5.51398890302355
"Dharmaj Crop Guard",25,"Other","Other",4.83230575857184,2.89037175789616,4,4.70048036579242,-5.5065723053685
"Wealth Clinic",22,"Real Estate","Other",6.62073965107352,1.79175946922805,3.4,4.70048036579242,-5.51896403766366
"Matrix Clothing",10,"Other","Other",NA,1.38629436111989,4.1,4.70048036579242,-5.51151058700908
"Rij Engineering",NA,"Auto Components","Pune",8.00636756765025,1.6094379124341,4.2,4.70048036579242,-5.43070655459378
"Mahatma Gandhi Medical College & Hospital",24,"Education & Training","Other",5.85936070647464,2.70805020110221,4,4.70048036579242,-5.4561414517416
"Skanray Technologies",63,"Other","Other",5.85936070647464,2.89037175789616,3.1,4.70048036579242,-5.1243640594246
"CoinSwitch",29,"Financial Services","Bangalore / Bengaluru",4.83230575857184,1.38629436111989,2.8,4.70048036579242,-4.87174329522964
"TekFriday Processing Solutions",22,"IT Services & Consulting","Other",5.85936070647464,0,3.6,4.70048036579242,-4.99083266680008
"ams OSRAM",19,NA,"Other",NA,NA,3.2,4.70048036579242,-4.983506626708
"TELUS Health",39,"Other","Other",4.83230575857184,1.38629436111989,4.1,4.70048036579242,-5.07517381523383
"MAHLE Engineering",24,NA,"Other",4.83230575857184,NA,4,4.70048036579242,-5.10275058300406
"NexWave Talent Management Solutions",37,"Other","Other",NA,2.19722457733622,3.5,4.70048036579242,-5.0961931824579
"NICE Actimize",21,"IT Services & Consulting","Pune",4.83230575857184,0.693147180559945,3.4,4.70048036579242,-5.0961931824579
"APPL Industries",17,"Other","Pune",4.83230575857184,2.89037175789616,3.5,4.70048036579242,-5.17787121347217
"Kintetsu World Express",60,"Other","Bangalore / Bengaluru",10.3089526606443,3.09104245335832,3.9,4.70048036579242,-5.2048270234607
"R K Construction",23,"Engineering & Construction","Other",8.00636756765025,3.71357206670431,4.1,4.70048036579242,-5.19756746344789
"Kyocera Document Solutions India",NA,"Other","Other",4.83230575857184,2.99573227355399,3.3,4.70048036579242,-5.23628197562858
"Drip Capital",36,"Other","Mumbai",6.62073965107352,1.38629436111989,3.6,4.70048036579242,-5.25334400090531
"SCOPE T&M",15,"Other","Pune",4.83230575857184,2.39789527279837,3.7,4.70048036579242,-5.25525787708759
"Felix Hospital",42,"Healthcare","Other",4.83230575857184,1.09861228866811,3.6,4.70048036579242,-5.3043354388736
"Hailstone Innovations",49,"Industrial Machinery","Other",4.83230575857184,2.484906649788,3.7,4.70048036579242,-5.30836770240154
"TRACKS AND TOWERS INFRATECH",136,"Engineering & Construction","Other",10.3089526606443,3.17805383034795,3.9,4.70048036579242,-5.3308405582536
"Auxein Medical",14,"Other","New Delhi",5.85936070647464,1.6094379124341,3.3,4.70048036579242,-5.31852007386556
"Merck Specialities",53,"Pharma","Bangalore / Bengaluru",5.85936070647464,3.17805383034795,4,4.70048036579242,-5.35594647938467
"Maven Wave Partners",20,"IT Services & Consulting","Other",8.00636756765025,1.38629436111989,4,4.70048036579242,-5.33705819486447
"Lectrix Ev",14,NA,"Other",5.85936070647464,NA,3.8,4.70048036579242,-5.36659620730133
"Government of Madhya Pradesh",8,"Other","Other",4.83230575857184,3.73766961828337,3.9,4.70048036579242,-5.37088805938287
"Bankedge",27,"Education & Training","Mumbai",4.83230575857184,2.63905732961526,3.8,4.70048036579242,-6.36543098815677
"Imdaad",9,"Other","Other",4.83230575857184,2.19722457733622,4.5,4.70048036579242,-6.42532912973784
"Furnace Fabrica India",24,"Engineering & Construction","Mumbai",8.00636756765025,2.39789527279837,3.5,4.70048036579242,-5.12100835157763
"GoldenSource",NA,"IT Services & Consulting","Mumbai",8.00636756765025,1.79175946922805,3.4,4.70048036579242,-4.71053070164592
"Accuster Technologies",44,"Healthcare","New Delhi",8.00636756765025,1.79175946922805,2.8,4.70048036579242,-5.6664866899125
"YouGov",9,"Other","Mumbai",4.83230575857184,1.38629436111989,3.8,4.70048036579242,-5.17787121347217
"Zeus Learning",33,"Other","Mumbai",NA,1.94591014905531,3,4.70048036579242,-4.91033757278089
"Tega McNally Minerals",23,"Industrial Machinery","Bangalore / Bengaluru",8.00636756765025,1.94591014905531,3.1,4.70953020131233,-5.18142361507654
"Featherlite",NA,"Other","Bangalore / Bengaluru",4.83230575857184,2.484906649788,3.2,4.70048036579242,-4.983506626708
"Getronics",48,"IT Services & Consulting","Bangalore / Bengaluru",5.85936070647464,2.39789527279837,4.2,4.70048036579242,-4.79391231058497
"Grohe",NA,"Other","Other",NA,3.55534806148941,4.2,4.70048036579242,-5.47029263128785
"Maharishi Ayurveda Products",41,"Pharma","Other",4.83230575857184,2.70805020110221,3.7,4.70048036579242,-5.5065723053685
"Maharashtra Feeds",NA,"Other","New Delhi",4.83230575857184,2.83321334405622,3.5,4.70048036579242,-5.62404750663735
"Hitachi Rail STS",32,"Other","Bangalore / Bengaluru",4.83230575857184,3.09104245335832,4,4.70048036579242,-5.47744403244547
"Hindustan Copper",6,"Other","Other",6.62073965107352,2.39789527279837,4,4.70048036579242,-5.21950618612375
"Union Mutual Fund",NA,"Financial Services","Mumbai",NA,3.71357206670431,3.4,4.70953020131233,-5.25909665339476
"Yuto Printing and Packaging",11,"Other","Other",NA,1.94591014905531,3.5,4.70048036579242,-5.00266712444708
"Junomoneta Finsol",NA,"Other","Other",NA,2.07944154167984,2.8,4.70048036579242,-5.45146854604221
"Bilt",141,"Other","Other",4.83230575857184,2.94443897916644,4.5,4.70048036579242,-5.37304091274397
"Oriental Rubber Industries",31,"Other","Pune",5.85936070647464,1.79175946922805,3.2,4.70048036579242,-5.03903476861795
"Bird Group",37,"Other","New Delhi",8.00636756765025,2.56494935746154,2.9,4.70048036579242,-5.19937741869313
"Turner & Townsend",18,"Engineering & Construction","Mumbai",1.70474809223843,2.30258509299405,3.9,4.70048036579242,-4.72170400224404
"Minda Silca Engineering",29,"Other","Other",5.85936070647464,1.79175946922805,3.9,4.70048036579242,-5.27851473925186
"Jaypee Infratech",25,"Engineering & Construction","Other",6.62073965107352,2.07944154167984,4,4.70048036579242,-5.40590257722797
"Tripjack",29,"Other","Mumbai",6.62073965107352,2.07944154167984,3.8,4.70048036579242,-5.2495272023786
"Appventurez",50,"IT Services & Consulting","Other",8.00636756765025,1.6094379124341,3.2,4.70048036579242,-5.01313842431437
"Keywords Studios",15,"Other","Other",5.85936070647464,1.6094379124341,3.1,4.70048036579242,-5.13960567539322
"EKA Mobility",42,NA,"Other",4.83230575857184,NA,3.3,4.70048036579242,-5.31241629092754
"Astro Arun Pandit",25,NA,"Other",5.85936070647464,NA,4.3,4.70048036579242,-6.95904857336969
"Room to Read",34,"Other","New Delhi",8.00636756765025,3.2188758248682,3.8,4.70048036579242,-5.88171368314886
"Valued Epistemics",53,"Other","Chennai",5.85936070647464,1.6094379124341,2.6,4.70048036579242,-6.04909365994462
"B.L. Harbert International",14,"Engineering & Construction","New Delhi",4.83230575857184,2.56494935746154,3.3,4.70048036579242,-6.0448653238351
"TROPICAL AGROSYSTEM (I)",25,"Other","Chennai",5.85936070647464,3.63758615972639,4.4,4.70048036579242,-5.84304454198971
"22Nd Century Technologies",NA,"IT Services & Consulting","Other",4.83230575857184,1.09861228866811,4.9,4.70048036579242,-7.82404601085629
"Vatsal Technosoft",NA,"IT Services & Consulting","Other",NA,1.79175946922805,4.4,4.69134788222914,-8.29404964010203
"Vibrant Screen",23,"Other","Bangalore / Bengaluru",NA,1.94591014905531,3.4,4.69134788222914,-5.5622829123825
"Ray Business Technologies",34,"IT Services & Consulting","Other",8.00636756765025,1.09861228866811,3.6,4.69134788222914,-5.19937741869313
"Veremax Technologie Services",152,"IT Services & Consulting","Chennai",10.3089526606443,3.13549421592915,3.4,4.69134788222914,-5.48705949114491
"Winman Software",9,"Software Product","Other",4.83230575857184,NA,3.9,4.69134788222914,-5.56750485636365
"Techtree It Systems",24,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,1.79175946922805,2.1,4.69134788222914,-5.09946650780287
"Velan Info Services",NA,"IT Services & Consulting","Other",8.00636756765025,0.693147180559945,3.6,4.69134788222914,-5.49676830527187
"Lohia Auto Industries",NA,"Other","Other",NA,2.484906649788,4,4.69134788222914,-5.40813223255524
"HuntingCube Recruitment Solution",33,"Other","Other",NA,1.09861228866811,3.8,4.69134788222914,-5.51896403766366
"Oswal Woollen Mills",24,"Other","Other",5.85936070647464,1.79175946922805,3.9,4.69134788222914,-5.45848611870086
"Navigant Technologies",7,"Other","New Delhi",5.85936070647464,1.6094379124341,2.2,4.69134788222914,-5.46083629604581
"The New Indian Express",41,"Other","Chennai",4.83230575857184,3.17805383034795,4,4.69134788222914,-5.25909665339476
"Loylty Rewardz Mngt",6,"Software Product","Mumbai",6.62073965107352,1.79175946922805,3.5,4.69134788222914,-4.67130998849264
"Varian Medical Systems",44,"Other","Pune",8.00636756765025,1.94591014905531,3.6,4.69134788222914,-4.87043866360297
"Smart IMS",57,"IT Services & Consulting","Other",5.85936070647464,1.09861228866811,3.6,4.69134788222914,-4.93924529800958
