"YEARS.OLD","INDUSTRY","INDIA.HQ","TOTAL_EMPLOYEES","BRANCHES","RATING","REVIEWS","PACKAGE","logPACKAGE","logREVIEWS","logRATING","logBRANCHES"
38,NA,"Other",4.83230575857184,NA,3.8,111,0.00335,-5.69879493314516,4.70953020131233,1.33500106673234,NA
37,NA,"Other",4.83230575857184,NA,2.9,111,0.00492,-5.31444674847792,4.70953020131233,1.06471073699243,NA
36,"Other","Chennai",4.83230575857184,4,3.7,111,0.00557,-5.19036022504294,4.70953020131233,1.30833281965018,1.38629436111989
59,"Auto Components","Other",6.62073965107352,9,3.8,111,0.00665,-5.01313842431437,4.70953020131233,1.33500106673234,2.19722457733622
27,"Other","Chennai",5.85936070647464,12,4.2,111,0.00305,-5.79261368836282,4.70953020131233,1.43508452528932,2.484906649788
NA,"Healthcare","Mumbai",6.62073965107352,7,3.5,111,0.00303,-5.79919265946086,4.70953020131233,1.25276296849537,1.94591014905531
3,"IT Services & Consulting","Pune",5.85936070647464,2,3.6,111,0.003,-5.80914299031403,4.70953020131233,1.28093384546206,0.693147180559945
24,"Other","Mumbai",6.62073965107352,10,3.5,111,0.00856,-4.76065508882849,4.70953020131233,1.25276296849537,2.30258509299405
NA,"Other","Other",NA,6,3.5,111,0.00446,-5.41260651295016,4.70953020131233,1.25276296849537,1.79175946922805
NA,"Healthcare","Other",NA,2,3.7,111,0.00332,-5.70779049605374,4.70953020131233,1.30833281965018,0.693147180559945
6,"Financial Services","Mumbai",6.62073965107352,30,4.1,111,0.00215,-6.14228743684257,4.70953020131233,1.41098697371026,3.40119738166216
7,"Software Product","Other",6.62073965107352,2,4.6,111,0.00119,-6.7338019718587,4.70953020131233,1.52605630349505,0.693147180559945
8,"Healthcare","Other",4.83230575857184,17,4.5,111,0.00106,-6.84948637085816,4.70953020131233,1.50407739677627,2.83321334405622
NA,"Other","Other",6.62073965107352,4,3.7,111,0.00279,-5.88171368314886,4.70953020131233,1.30833281965018,1.38629436111989
5,"Industrial Machinery","Other",4.83230575857184,9,3.5,111,0.00293,-5.83275285595316,4.70953020131233,1.25276296849537,2.19722457733622
15,"Other","New Delhi",4.83230575857184,42,4.5,111,0.00291,-5.83960219779874,4.70953020131233,1.50407739677627,3.73766961828337
